State,FIPS,County,Veteran Population,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients
VA,51125,NELSON,1530.96,4027771.7,2517640.89,0,83225.88,0,0,72704.81,1354200.12,250.11
VA,51127,NEW KENT,1793.34,7351176.4,3521334.55,0,311126.77,0,0,489464.76,3029250.31,318.14
VA,51131,NORTHAMPTON,1224.88,3117250.67,2048785.82,0,82397.21,0,0,72178.95,913888.68,180.08
VA,51133,NORTHUMBERLAND,1734.94,3678272.7,1837511.93,0,53790.59,0,0,180300.77,1606669.4,269.12
VA,51135,NOTTOWAY,1595.94,7320781.29,3411575.7,0,196002.34,0,0,88831.62,3624371.63,412.18
VA,51137,ORANGE,3703.98,9269881.7,5770383.79,0,711138.01,0,0,174034.36,2614325.55,486.21
VA,51139,PAGE,2321.79,6863842.55,3264700.42,0,113052.67,0,0,192820.08,3293269.38,551.24
VA,51141,PATRICK,1804.28,7205296.66,3260516.49,0,92447.44,0,0,154915.62,3697417.11,582.25
VA,51143,PITTSYLVANIA,5621.69,24262323.95,11925160.4,0,693676.53,0,0,82139.22,11561347.8,1725.75
VA,51145,POWHATAN,2994.4,7145900.07,3426403.49,0,143005.14,0,0,139573.29,3436918.14,383.17
VA,51147,PRINCE EDWARD,1570.09,7848043.92,3502662.72,0,233086.96,0,0,318817.62,3793476.62,470.2
VA,51149,PRINCE GEORGE,4645.69,23338969.11,14623850.89,0,1752594.39,0,0,112961.01,6849562.81,1061.46
VA,51153,PRINCE WILLIAM,44542.04,109897253.5,76617660.76,1832076.08,12429675.47,0,2027560.7,1734454.15,15255826.3,2552.1
VA,51155,PULASKI,3693.7,13445209.71,6298070.18,0,647749.67,0,0,169048.59,6330341.27,849.37
VA,51157,RAPPAHANNOCK,744.66,1653795.55,875764.95,0,15818.44,0,0,52655.96,709556.2,93.04
VA,51159,RICHMOND,1069.88,3262197.9,1440489.38,0,77177.17,0,0,41225.6,1703305.76,164.07
VA,51161,ROANOKE,9003.59,43686833.03,18796224.84,0,1194469.03,0,0,875275.27,22820863.88,2424.05
VA,51163,ROCKBRIDGE,1789.45,8728558.4,4085067.82,0,142533.71,0,0,73506.9,4427449.97,531.23
VA,51165,ROCKINGHAM,5945.38,15246245.7,7841429.04,0,634491.7,0,0,398668.48,6371656.48,1382.6
VA,51167,RUSSELL,2505.45,7402218.27,4710592.24,0,232652.02,0,0,25021.82,2433952.18,483.21
VA,51169,SCOTT,2269.96,8930206.88,5214038.82,0,151139.04,0,0,13492.1,3551536.92,597.26
VA,51171,SHENANDOAH,3980.65,13593453.42,6902444.64,0,348619.62,0,0,338640.53,6003748.63,1018.44
VA,51173,SMYTH,3201.59,13295515.72,6934175.88,0,278638.07,0,0,113859.22,5968842.55,926.4
VA,51175,SOUTHAMPTON,1924.05,5850065.66,3594647.44,0,338595.51,0,0,88147.72,1828675,249.11
VA,51177,SPOTSYLVANIA,13674.23,39605655.83,25265080.98,0,3568653.02,0,0,726836.55,10045085.27,1870.81
VA,51179,STAFFORD,18676.13,55547671.45,39137944.88,0,7349734.92,0,0,1862202.75,7197788.91,1535.66
VA,51181,SURRY,707.43,2432981.58,1220007.11,0,55414.04,0,0,13416.29,1144144.14,134.06
VA,51183,SUSSEX,1219.43,3914605.34,1830674.96,0,120617.35,0,0,72081.32,1891231.71,230.1
VA,51185,TAZEWELL,3715.07,24263112.56,14384783.35,0,457882.47,0,0,120435.44,9300011.29,1314.57
VA,51187,WARREN,3713.65,11519301.47,5506791.81,0,548438.4,0,0,207570.77,5256500.49,718.31
VA,51191,WASHINGTON,4743.16,22118383.57,11333251.33,0,381032.14,0,0,169988.52,10234111.59,1524.66
VA,51193,WESTMORELAND,1883.13,5661111.42,2831160.13,0,277990.16,0,0,215925.75,2336035.38,302.13
VA,51195,WISE,3074.92,17025918.21,10223693.46,0,509483.67,0,0,59584.67,6233156.42,983.42
VA,51197,WYTHE,2857.3,10503749.84,4835621.6,0,300183.05,0,0,124792.48,5243152.71,670.29
VA,51199,YORK,9618.38,33927037.64,25785339.65,0,2647572.97,0,0,901068.94,4593056.08,947.41
VA,51510,ALEXANDRIA (CITY),10622.5,33346129.17,21165688.46,0,3906673.39,0,0,1779994.7,6493772.62,910.39
VA,51515,BEDFORD (CITY),742.3,2433463.26,703533.76,0,37125.81,0,0,0,1692803.7,205.09
VA,51520,BRISTOL (CITY),1553.78,8079066.88,4231413.97,0,67029.81,0,0,132381.44,3648241.66,570.25
VA,51530,BUENA VISTA (CITY),621.03,2465209.49,948117.24,0,173640.77,0,0,13642.02,1329809.47,145.06
VA,51540,CHARLOTTESVILLE (CITY),2842.01,4675650.73,2604689.28,0,492536.97,0,0,354411.34,1224013.14,217.09
VA,51550,CHESAPEAKE CITY (CITY),30307.05,105043912.9,73668967.38,0,9841945.18,0,0,2763743.81,18769256.51,3251.41
VA,51560,CLIFTON FORGE (CITY),0,0,0,0,0,0,0,0,0,0
VA,51570,COLONIAL HEIGHTS (CITY),1877.8,11481855.08,6908971.19,0,527951.22,0,0,340797.76,3704134.91,406.18
VA,51580,COVINGTON (CITY),774.98,3468839.25,1639112.82,0,136884.29,0,0,78646.31,1614195.84,173.07
VA,51590,DANVILLE (CITY),5233.23,16665780.1,7541559.99,0,371010.75,0,3605.19,304599.51,8445004.66,1342.58
VA,51595,EMPORIA (CITY),374.87,1958809.38,685331.08,0,17155.09,0,0,0,1256323.2,93.04
VA,51600,FAIRFAX (CITY),2183.23,4390418.52,2890782.54,0,459638.16,0,0,427199.66,612798.17,101.04
VA,51610,FALLS CHURCH (CITY),1355.16,2233508.19,1561139.08,0,146659.86,0,0,216474.75,309234.51,54.02
VA,51620,FRANKLIN (CITY),880.17,2419215.78,1402984.68,0,173761.01,0,0,29216.98,813253.11,142.06
VA,51630,FREDERICKSBURG (CITY),2097.85,5908679.76,3337768.47,0,568023.47,0,0,236881.83,1766005.99,332.14
VA,51640,GALAX (CITY),541.25,2479500.59,1032807.38,0,177517.77,0,0,30922.57,1238252.86,223.1
VA,51650,HAMPTON CITY (CITY),31016.84,145434996.8,70837151.77,5075493.08,9300208.91,0,2596052.07,1476658.21,56149432.78,5037.18
VA,51660,HARRISONBURG (CITY),1966.8,5159259.94,2566787.85,0,574830.87,0,0,312996.64,1704644.58,395.17
VA,51670,HOPEWELL (CITY),3231.69,13454864.94,7455244.9,0,731613.28,0,0,287429.55,4980577.2,699.3
VA,51678,LEXINGTON (CITY),532.98,1412903.89,851307.04,0,30286.24,0,0,183362.78,347947.83,65.03
VA,51680,LYNCHBURG (CITY),5693.09,17725631.02,8678471.54,0,936309.3,0,0,695911.62,7414938.55,1366.59
VA,51683,MANASSAS (CITY),3847.28,5131722.43,3196097.98,0,533659.65,0,0,195950.2,1206014.6,171.07
VA,51685,MANASSAS PARK (CITY),958.75,1990233.13,1210487.78,0,155076.24,0,0,0,624669.11,59.03
VA,51690,MARTINSVILLE (CITY),1549.31,4892674.93,1969644.72,0,88837.65,0,0,71272.02,2762920.54,378.16
VA,51700,NEWPORT NEWS (CITY),25801.17,117524572.7,71382394.84,0,11974745.75,0,0,1693249.06,32474183.08,4310.86
VA,51710,NORFOLK (CITY),29410.7,112595728.7,66526350.28,0,14141433.25,0,0,2188590.53,29739354.61,4248.84
VA,51720,NORTON (CITY),353.06,1493141.78,1022045.21,0,38849.23,0,0,21222.06,411025.29,102.04
VA,51730,PETERSBURG (CITY),4242.11,22962777.48,11864382.61,0,939116.1,0,0,225799.72,9933479.05,1146.5
VA,51735,POQUOSON (CITY),1677.07,5522929.47,4107620.05,0,216430,0,0,77388.31,1121491.11,142.06
VA,51740,PORTSMOUTH (CITY),11888.59,48282174.78,29953096.65,0,4240349.75,0,0,656350.76,13432377.62,1931.83
VA,51750,RADFORD (CITY),1189.49,3324911.66,1830377.52,0,339078.03,0,0,114501.7,1040954.41,186.08
VA,51760,RICHMOND (CITY),15038.83,165923492.6,26773669.73,5388828.63,4283365.3,0,71771378.23,756782.99,56949467.75,4452.92
VA,51770,ROANOKE (CITY),8989.07,111339307.6,24917866.25,644476.42,2914123.42,0,35238962.38,679362.53,46944516.65,3468.5
VA,51775,SALEM (CITY),2698.82,26512562.11,5845811.54,0,336812.36,0,3513852.12,405525.49,16410560.6,805.35
VA,51790,STAUNTON (CITY),2623.39,6957226.03,4049269.4,0,427338.57,0,0,208412.17,2272205.88,522.23
VA,51800,SUFFOLK (CITY),10339.27,40531168.52,27004473.78,0,4051879.94,0,0,565662.6,8909152.2,1388.6
VA,51810,VIRGINIA BEACH (CITY),68671.04,229718902.5,160508293.6,0,29332722.54,0,0,4905034.32,34972852.05,6220.69
VA,51820,WAYNESBORO (CITY),2399.98,5763486.15,3611850.44,0,205514.65,0,0,113955.24,1832165.82,397.17
VA,51830,WILLIAMSBURG (CITY),1002.98,5668912.46,4723415.03,0,376010.64,0,0,14675.78,554811.01,108.05
VA,51840,WINCHESTER (CITY),2431.27,7384611.66,2723263.61,0,560521.57,0,0,233308.71,3867517.77,546.24
WA,53001,ADAMS,960.64,2176737.51,1422771.44,0,66787.78,0,0,47210.03,639968.26,135.06
WA,53003,ASOTIN,2331.43,7076165.68,3930110.62,0,443372.41,0,0,140305.95,2562376.7,562.24
WA,53005,BENTON,15279.29,37918824.77,19943984.23,0,2521475.35,0,0,771576.24,14681788.95,2740.18
WA,53007,CHELAN,6796.85,14946313.35,8828908.97,0,448229.83,0,0,686867.64,4982306.91,846.37
WA,53009,CLALLAM,10105.07,33099526.43,22142053.59,0,983392.02,0,0,972686.3,9001394.53,1399.6
WA,53011,CLARK,38703.65,132800187.6,58355031.27,0,8001748.27,0,0,1994239.98,64449168.04,7408.2
WA,53013,COLUMBIA,425.13,1948865.15,870092.57,0,63030.86,0,0,6369.32,1009372.39,161.07
WA,53015,COWLITZ,9865.35,29656390.44,16705006.13,0,1266958.16,0,0,528520.68,11155905.47,1880.81
WA,53017,DOUGLAS,3087.71,5914827.46,3823765.14,0,408173.7,0,0,144158.79,1538729.84,422.18
WA,53019,FERRY,1142.28,4945160.99,3143783.61,0,46774.99,0,0,19662.51,1734939.89,273.12
WA,53021,FRANKLIN,3372.11,9799597.93,5166108.5,0,943617.05,0,0,172786.6,3517085.78,820.35
WA,53023,GARFIELD,239.41,871807.38,442372.26,0,18806.35,0,0,11474.85,399153.91,74.03
WA,53025,GRANT,5816.41,17456716.58,10182975.41,0,449917.29,0,0,341281.8,6482542.08,1030.45
WA,53027,GRAYS HARBOR,7280.53,28127936.37,16297504.91,0,795662.34,0,0,336319.93,10698449.2,1388.6
WA,53029,ISLAND,11803.03,47743115.45,35733390.12,0,3195657.38,0,0,1014852.66,7799215.29,1231.53
WA,53031,JEFFERSON,4362.21,12256259.43,7941198.68,0,199259.05,0,0,342996.49,3772805.21,616.27
WA,53033,KING,139116.4,453883465.1,174490716.3,26693896.75,21845187.21,0,42939147.75,11910678.81,176003838.3,16218.01
WA,53035,KITSAP,38555.02,134919292.6,95977141.88,0,8545526.23,0,0,2432420.16,27964204.37,4163.8
WA,53037,KITTITAS,3233.28,10400097.03,5579402.58,0,1194682.13,0,0,291688.86,3334323.46,477.21
WA,53039,KLICKITAT,2106.21,6786800.25,4114867.02,0,142495.76,0,0,79194.67,2450242.8,430.19
WA,53041,LEWIS,9091.57,29320081.05,16799592.76,0,979020.46,0,0,589148.26,10952319.56,1474.64
WA,53043,LINCOLN,1390.97,5382040.86,3112726.71,0,85696.33,0,0,73839.9,2109777.91,323.14
WA,53045,MASON,8372.55,29262622.72,19447938.63,0,1016981.07,0,0,431624.51,8366078.52,1291.56
WA,53047,OKANOGAN,4275.44,14724566.7,10162327.57,0,310167.66,0,0,152762.69,4099308.78,737.32
WA,53049,PACIFIC,3247.11,11121938.04,6328359.83,0,128653.48,0,0,99230.97,4565693.76,604.26
WA,53051,PEND OREILLE,1998.58,7647960.28,4121200.41,0,79655.45,0,0,162317.27,3284787.15,491.21
WA,53053,PIERCE,94450.48,452626027.2,276738025.9,0,24665975.58,0,335535,6021430.67,144865060.1,18227.88
WA,53055,SAN JUAN,2188.86,3065110.21,2054843.98,0,37736.03,0,0,351682.08,620848.12,167.07
WA,53057,SKAGIT,13057.63,35199083.99,22664166.86,0,1811541.64,0,0,928306.82,9795068.67,1367.59
WA,53059,SKAMANIA,1486.47,3239396.15,1727773.82,0,140829.43,0,0,44350.79,1326442.12,250.11
WA,53061,SNOHOMISH,64450.7,145391342.3,86124589.7,0,10492416.84,0,0,3437018.17,45337317.57,5884.54
WA,53063,SPOKANE,50718.05,199175853.8,103897415,1805690.17,11370109.32,0,1249376.71,3713458.29,77139804.35,10407.5
WA,53065,STEVENS,5578.44,21995305.38,12451848.54,0,437950.02,0,0,137213.49,8968293.33,1306.56
WA,53067,THURSTON,29631.95,148217794,100989702.3,0,8548579.32,0,0,2481507.13,36198005.23,5159.23
WA,53069,WAHKIAKUM,501.29,1469632.21,863847.68,0,7083.45,0,0,14762.31,583938.77,106.05
WA,53071,WALLA WALLA,4623.23,32457732.15,11019750.75,771156.85,677394.95,0,956839.19,362990.6,18669599.8,1787.77
WA,53073,WHATCOM,17354.8,45066427.28,29066945.3,0,3327619.53,0,0,1355487.34,11316375.11,1711.74
WA,53075,WHITMAN,2926.04,6774077.78,3408473.82,0,1647628.99,0,0,236299.81,1481675.15,325.14
WA,53077,YAKIMA,17092.98,50387504.4,28317967.45,0,2164245.73,0,0,637229.96,19268061.25,3307.43
WV,54001,BARBOUR,1165.6,119203582.2,3801189.82,0,1014976.17,0,109513103.6,89989.72,4784322.87,580.25
WV,54003,BERKELEY,9542.67,121886209.6,31001307.89,7142361.38,2131590.62,0,7637864.13,287955.08,73685130.53,3847.66
WV,54005,BOONE,1893.82,12206119.55,6553139.29,0,2156797.07,0,0,79758.89,3416424.3,567.25
WV,54007,BRAXTON,1582.04,10704026.85,4658807.9,0,266666.02,0,0,21301.31,5757251.63,661.29
WV,54009,BROOKE,2622.06,6113896.01,3174046.48,0,136155.53,0,0,88375.16,2715318.83,505.22
WV,54011,CABELL,9678.87,79948128.27,27221072.03,844270,2404592.49,0,15951304.44,586755.84,32940133.47,3425.48
WV,54013,CALHOUN,710.14,4232268.82,2453782.1,0,142659.65,0,0,13500.37,1622326.71,230.1
WV,54015,CLAY,746.79,5830952.83,2913709.58,0,72395.36,0,0,63714.89,2781132.99,332.14
WV,54017,DODDRIDGE,613.7,4291778.76,1879131.63,0,143210.5,0,0,4167.31,2265269.32,260.11
WV,54019,FAYETTE,4820.56,38652867.83,17511140.84,0,580055.98,0,0,230936.24,20330734.77,1841.8
WV,54021,GILMER,497.29,3340342.48,1561557.29,0,121862.16,0,0,9514.71,1647408.32,260.11
WV,54023,GRANT,1178.59,6172733.32,2761772.9,0,1423033.03,0,0,28398.49,1959528.91,406.18
WV,54025,GREENBRIER,3297.8,19349273.64,10369887.78,0,314960.93,0,0,183109.43,8481315.5,1075.46
WV,54027,HAMPSHIRE,2408.9,11345666.01,5541507.37,0,157485.32,0,0,96347.43,5550325.89,713.31
WV,54029,HANCOCK,3220.12,9047418.4,4169832.75,0,180070.63,0,0,557822.23,4139692.79,762.33
WV,54031,HARDY,1332.54,5932368.8,3252148.27,0,27769.42,0,0,45611.81,2606839.31,401.17
WV,54033,HARRISON,6819.82,66084506.4,20860469.08,189863.46,6676658.47,0,1611602.8,258990.78,36486921.81,3226.39
WV,54035,JACKSON,2409.66,9264745.24,4791701.63,0,226523.13,0,0,73193.86,4173326.62,636.27
WV,54037,JEFFERSON,5097.61,26665597.85,9960807.8,0,874172.85,0,0,214838.71,15615778.51,1349.58
WV,54039,KANAWHA,17744.23,80369005.44,39064854.28,0,9550704.95,0,0,1246458.84,30506987.36,5351.31
WV,54041,LEWIS,1811.7,12220043.95,5577756.91,0,145068.99,0,0,75799.03,6421419.02,739.32
WV,54043,LINCOLN,1454.49,11463399.18,6668060.86,0,190755.62,0,0,14285.18,4590297.52,602.26
WV,54045,LOGAN,2519.41,42955494.9,12564150.07,0,23236360.46,0,0,67601.6,7087382.78,986.43
WV,54047,MC DOWELL,1536.3,11248570.28,6769120.82,0,160744.21,0,0,98173.96,4220531.29,542.23
WV,54049,MARION,6034.59,33672338.93,15926334.4,0,1425342.88,0,0,289232.67,16031428.99,2042.88
WV,54051,MARSHALL,3389.79,8688960.63,4904319.17,0,252823.86,0,0,96289.13,3435528.46,809.35
WV,54053,MASON,2439.02,11677931.91,6749360.24,0,251465.03,0,0,103808.25,4573298.39,576.25
WV,54055,MERCER,6141.68,39711712.22,22190647.7,0,762505.22,0,0,360624.63,16397934.68,1973.85
WV,54057,MINERAL,3191.95,14070834.36,7304289.73,0,225941.75,0,0,114652.43,6425950.45,1058.46
WV,54059,MINGO,1668.46,14220936.79,8668751.06,0,166002.12,0,0,28660.44,5357523.17,790.34
WV,54061,MONONGALIA,6404.24,26323715.07,13224725.11,0,2481155.3,0,0,377084.67,10240750,1378.6
WV,54063,MONROE,1381.36,7424384.89,4197666.05,0,163448.11,0,0,42507.76,3020762.97,365.16
WV,54065,MORGAN,1515.56,11640358.14,4939379.03,0,138335.13,0,0,108515.34,6454128.64,520.22
WV,54067,NICHOLAS,2070.68,15046091.53,8592342.25,0,180244.02,0,0,124995.43,6148509.83,920.4
WV,54069,OHIO,4397.24,13359334.85,7372221.34,0,395978.34,0,0,270892.15,5320243.03,1179.51
WV,54071,PENDLETON,855.21,3318834.91,1822745.2,0,57433.05,0,0,113477.85,1325178.81,289.12
WV,54073,PLEASANTS,688.56,2277501.63,1344877.28,0,76995.58,0,0,2133.59,853495.18,126.05
WV,54075,POCAHONTAS,1036.66,4102198.98,2229127.66,0,68899.29,0,0,35349.47,1768822.56,262.11
WV,54077,PRESTON,2899.1,15256828.2,8483797.26,0,1179928.92,0,0,80647.76,5512454.26,824.36
WV,54079,PUTNAM,5138.99,19919894.43,10027499.79,0,864098,0,0,164731.17,8863565.47,1357.59
WV,54081,RALEIGH,7487.34,74013454.76,30774829.37,0,1223455.35,0,1575802.62,648805.1,39790562.33,3507.52
WV,54083,RANDOLPH,2786.91,16531784.47,8036962.64,0,1837172.08,0,0,82158.27,6575491.48,1025.44
WV,54085,RITCHIE,1060.75,6692758.35,3070790.95,0,503001.09,0,0,40143.94,3078822.37,360.16
WV,54087,ROANE,1461.89,7444682.92,4585384.82,0,97048.12,0,0,30019.54,2732230.44,427.18
WV,54089,SUMMERS,1424.46,11245158.58,4582213.07,0,103534.8,0,0,76568.46,6482842.25,633.27
WV,54091,TAYLOR,1696.02,10738615.2,4185842.97,43300,162493.14,0,835065.8,76913.11,5435000.17,624.27
WV,54093,TUCKER,624.89,4185562.5,1811340.81,0,24604.1,0,0,135300.29,2214317.3,293.13
WV,54095,TYLER,882.65,3692137.82,2089049.21,0,83291.4,0,0,28125.22,1491672,249.11
WV,54097,UPSHUR,2277.23,15899958.48,6734718.51,0,1485108.67,0,0,82940.22,7597191.08,947.41
WV,54099,WAYNE,3402.1,38246493.83,14956779.71,254992.55,2335197.79,0,3532031.36,172142.47,16995349.95,1776.77
WV,54101,WEBSTER,916.51,6062078.12,3190271.1,0,334384.89,0,0,6967.54,2530454.6,337.15
WV,54103,WETZEL,1428.04,6662163.96,3177306.49,0,130995,0,0,43752.01,3310110.46,477.21
WV,54105,WIRT,523.13,2351582.9,1194952.06,0,99363.66,0,0,8046.13,1049221.04,183.08
WV,54107,WOOD,8775.02,34929103.61,17579737.65,0,3633792.5,0,0,403052.66,13312520.8,2332.01
WV,54109,WYOMING,2078.7,14679148.07,6599812.52,0,84556.09,0,0,48465.4,7946314.07,673.29
WI,55001,ADAMS,2444.27,12909248.92,5539522.81,0,135294.87,0,0,77433.52,7156997.72,944.41
WI,55003,ASHLAND,1296.16,5308372.45,2937753.06,0,124419.99,0,0,72013.1,2174186.29,376.16
WI,55005,BARRON,4024.23,16745211.89,8737862.38,0,412485.43,0,0,203747.27,7391116.81,1144.49
WI,55007,BAYFIELD,1766.49,7057590.71,4317626.97,0,108970.41,0,0,72445.8,2558547.53,461.2
WI,55009,BROWN,17492.15,48557599.26,27605938.52,0,3327175.77,0,0,1379616.07,16244868.9,4957.14
WI,55011,BUFFALO,1330.28,4340816.96,2425068.97,0,110476.43,0,0,93531.96,1711739.61,362.16
WI,55013,BURNETT,1899.31,8668025.89,4848609.21,0,125047.59,0,0,134398.91,3559970.18,566.24
WI,55015,CALUMET,3004.22,9184313.56,4672717.92,0,380979.18,0,0,32463.6,4098152.86,995.43
WI,55017,CHIPPEWA,5500.9,19664917.22,9832142.32,0,715995.95,0,0,279407.85,8837371.09,1495.65
WI,55019,CLARK,2339.71,10612300.77,7155415.94,0,216248.42,0,0,102766.36,3137870.04,872.38
WI,55021,COLUMBIA,4980.33,15570490.62,7087631.86,0,457671.17,0,0,314631.03,7710556.56,1117.48
WI,55023,CRAWFORD,1418.69,5894207.21,3066928.51,0,137652.48,0,0,68863.11,2620763.1,391.17
WI,55025,DANE,28121.16,103965522,39220310.71,864608.57,6287133.61,0,2124154.72,3644530.89,51824783.53,5774.5
WI,55027,DODGE,6886.64,17540322.02,7930943.66,0,602176.18,0,0,370496.14,8636706.03,1619.7
WI,55029,DOOR,3031.33,7702397.36,4436503.76,0,109208.12,0,0,362794.86,2793890.62,827.36
WI,55031,DOUGLAS,4340.83,19317938.32,10934836.23,0,922598.65,0,0,158223.82,7302279.62,1242.54
WI,55033,DUNN,2867.39,11526313.56,5853149.59,0,806323.07,0,0,150417.65,4716423.25,633.27
WI,55035,EAU CLAIRE,7346.75,23347180.24,12351280.4,0,2131635.24,0,0,418658.78,8445605.83,1526.66
WI,55037,FLORENCE,634.6,4618915.6,1725596.1,0,54158.09,0,0,13751.81,2825409.61,279.12
WI,55039,FOND DU LAC,8727.77,20766799.82,10841214.69,0,949849.45,0,0,312881.91,8662853.77,1924.83
WI,55041,FOREST,967.92,7621772.39,3322820.23,0,71223.52,0,0,33902.34,4193826.3,484.21
WI,55043,GRANT,3360.77,11917280.27,4772128.52,0,814558.62,0,0,327136.72,6003456.41,875.38
WI,55045,GREEN,2151.87,7947714.93,3444709.29,0,271318.55,0,0,250478.88,3981208.21,616.27
WI,55047,GREEN LAKE,1669.2,5347037.79,2802828.43,0,143461,0,0,94912.98,2305835.39,410.18
WI,55049,IOWA,1653.74,5747837.13,2546658.12,0,207483.06,0,0,14533.01,2979162.94,398.17
WI,55051,IRON,906.34,3491543.05,1699167.64,0,38640.39,0,0,51773.03,1701961.99,332.14
WI,55053,JACKSON,1977.85,10682519.43,5462285.89,0,220301.11,0,0,50608.25,4949324.18,732.32
WI,55055,JEFFERSON,6184.18,18980516.77,8243161.77,0,1002405.1,0,0,328891,9406058.9,1344.58
WI,55057,JUNEAU,2902.52,14275161.93,6398232.49,0,305839.93,0,0,91674.36,7479415.14,989.43
WI,55059,KENOSHA,12361.13,52318224.36,21927436.84,0,2144372.55,0,0,903576.31,27342838.66,2804.21
WI,55061,KEWAUNEE,1550.06,5463383.7,3137898.47,0,271436.05,0,0,111806.56,1942242.62,553.24
WI,55063,LA CROSSE,9628.16,36525963.93,19573065.92,0,2289566.69,0,0,476296.36,14187034.96,3180.37
WI,55065,LAFAYETTE,1026.42,4096722.73,1955016.7,0,148145.02,0,0,84468.03,1909092.97,282.12
WI,55067,LANGLADE,1976.9,9266716.84,4921534.05,0,228175.75,0,0,101861.22,4015145.82,729.32
WI,55069,LINCOLN,2830.15,11997122.3,6072738.18,0,255149.58,0,0,496834.72,5172399.83,1003.43
WI,55071,MANITOWOC,7148.78,21513596.99,11583026.33,0,967439.63,0,0,690207.71,8272923.31,1970.85
WI,55073,MARATHON,10160.24,28614890.59,16054456.95,0,1307458.4,0,0,701928.24,10551047,2840.23
WI,55075,MARINETTE,5035.8,26028801.77,11657773.08,0,509866.71,0,0,195253.43,13665908.55,1781.77
WI,55077,MARQUETTE,1770.66,7354435.67,3316800.72,0,103176.63,0,0,89944.1,3844514.22,558.24
WI,55078,MENOMINEE,420.86,1604017.68,1110739.88,0,96532.97,0,0,16234.04,380510.79,73.03
WI,55079,MILWAUKEE,54579,362019804.1,111147436,2334093.3,9891035.58,0,43393942.45,5393473.72,189859823,14194.13
WI,55081,MONROE,4445.89,83687156.43,19546652.09,3495872.18,952423.17,0,1442474.73,192137.21,58057597.05,2525.09
WI,55083,OCONTO,3853.82,14741988.38,7801016.04,0,354742.2,0,0,131537.81,6454692.34,1331.58
WI,55085,ONEIDA,4314.69,15207290.61,7972303.59,0,315898.29,0,0,309019.53,6610069.19,1363.59
WI,55087,OUTAGAMIE,12911.05,33774186.09,18491409.43,0,1994949.84,0,0,817802.86,12470023.95,3346.45
WI,55089,OZAUKEE,6817,14790678.5,7448641.03,0,736348.76,0,0,802004.75,5803683.96,946.41
WI,55091,PEPIN,579.74,2504437.24,1325993.69,0,35315.06,0,0,8845.57,1134282.91,157.07
WI,55093,PIERCE,2766.18,10868921.81,4895637.25,0,633185.15,0,0,170635.01,5169464.4,518.22
WI,55095,POLK,4228.33,17474043.97,7916029.24,0,268819.9,0,0,85534.49,9203660.34,1082.47
WI,55097,PORTAGE,5002.77,18267264.17,9935736.66,0,1398071.45,0,0,268256.81,6665199.25,1488.64
WI,55099,PRICE,1567.19,6252540.47,3602216.97,0,110956.16,0,0,90041.24,2449326.1,474.2
WI,55101,RACINE,14553.33,49345108.52,22436022.08,0,1950335.12,0,0,838167.3,24120584.03,3081.33
WI,55103,RICHLAND,1451.82,6491916.95,2780286.42,0,130563.32,0,0,99352.75,3481714.46,477.21
WI,55105,ROCK,13539.13,38783516.29,18524173.38,0,1722704.17,0,0,875684.39,17660954.35,2901.25
WI,55107,RUSK,1418.76,6577899.2,4173385.76,0,86238.37,0,0,35233.19,2283041.87,414.18
WI,55109,ST. CROIX,5941.03,18194419.58,9134147.99,0,938309.79,0,0,310606.92,7811354.88,1045.45
WI,55111,SAUK,4587.15,17607188.99,8194884.11,0,534121.78,0,0,706333.76,8171849.33,1223.53
WI,55113,SAWYER,2152.13,9542843.68,4539424.86,0,149068.48,0,0,89290.32,4765060.03,573.25
WI,55115,SHAWANO,4069.5,13982863.52,8005346.81,0,346240.72,0,0,51796.73,5579479.25,1322.57
WI,55117,SHEBOYGAN,8852.44,19891324.78,10567987.53,0,901508.28,0,0,936385.06,7485443.91,1701.74
WI,55119,TAYLOR,1470.64,4442553.98,2848661.82,0,149220.49,0,0,92050.38,1352621.29,376.16
WI,55121,TREMPEALEAU,2169.36,7612213.68,4097900.26,0,238539.17,0,0,69920.65,3205853.6,694.3
WI,55123,VERNON,2266.01,10380901.48,5612822.16,0,179803.06,0,0,98012.54,4490263.72,778.34
WI,55125,VILAS,3037.78,10849488.35,5603839.72,0,175237.6,0,0,211101.53,4859309.5,909.39
WI,55127,WALWORTH,7849.22,23689520.3,11689116.29,0,996267.52,0,0,730973.12,10273163.38,1514.65
WI,55129,WASHBURN,1685.6,10371520.31,5448416.91,0,206862.02,0,0,285832.12,4430409.26,550.24
WI,55131,WASHINGTON,9765.02,25041815.44,11364745.03,0,903386.94,0,0,633697.23,12139986.25,1654.72
WI,55133,WAUKESHA,29614.74,70572164.18,34138102.56,0,3231221.75,0,0,3034182.46,30168657.41,4238.83
WI,55135,WAUPACA,4463.88,29492828.09,18508086.43,0,395366.02,0,0,264941.57,10324434.08,1719.74
WI,55137,WAUSHARA,2811.73,10873719.7,5492590.43,0,176177.88,0,0,242114.98,4962836.41,792.34
WI,55139,WINNEBAGO,13384.43,34627543.03,19062938.29,0,2424386.23,0,0,1021954.63,12118263.88,3279.42
